InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en
35028	Boistrudan	677	/wiki/Boistrudan	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Châteaugiron,	Communauté de communes de la Roche-aux-Fées,	35150,	35028,	aire urbaine,28 707 hab.,	53 hab./km2,	47° 58′ 13″ , 1° 23′ 59″ ou,	60 m (min. : 32 m) (max. : 85 m),	12,8 km2,		Буатрюдан	Boistrudan	Boistrudan	Boistrudan	Boistrudan	Boistrudan	Boistrudan	Boistrudan			Boistrudan		Boistrudan		Boistrudan	Boistrudan		Boistrudan			https://uk.wikipedia.org/wiki/Буатрюдан	https://en.wikipedia.org/wiki/Boistrudan	https://de.wikipedia.org/wiki/Boistrudan	https://pl.wikipedia.org/wiki/Boistrudan	https://es.wikipedia.org/wiki/Boistrudan	https://pt.wikipedia.org/wiki/Boistrudan	https://it.wikipedia.org/wiki/Boistrudan	https://nl.wikipedia.org/wiki/Boistrudan			https://sv.wikipedia.org/wiki/Boistrudan		https://ro.wikipedia.org/wiki/Boistrudan		https://hu.wikipedia.org/wiki/Boistrudan	https://sk.wikipedia.org/wiki/Boistrudan		https://sh.wikipedia.org/wiki/Boistrudan		48.0022939	-1.3625609	47.9529209	-1.438739	47.970004	-1.402404	ChIJE4KhOUIsD0gRsIvQajcYKFs	None	Boistrudan	Boistrudan	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35150	35150	postal_code	35150 Boistrudan, France	locality,political	47.9702777778,-1.39972222222	Буаструдан	Буатрюдан	Boistrudan
35027	Boisgervilly	1 607	/wiki/Boisgervilly	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Montauban-de-Bretagne,	Communauté de communes de Saint-Méen Montauban,	35360,	35027,	,1 607 hab. (2014),	80 hab./km2,	48° 10′ 04″ , 2° 03′ 46″ ou,	91 m (min. : 58 m) (max. : 111 m),	20 km2,		Буажервіллі	Boisgervilly	Boisgervilly	Boisgervilly	Boisgervilly	Boisgervilly	Boisgervilly	Boisgervilly			Boisgervilly		Boisgervilly		Boisgervilly	Boisgervilly		Boisgervilly			https://uk.wikipedia.org/wiki/Буажервіллі	https://en.wikipedia.org/wiki/Boisgervilly	https://de.wikipedia.org/wiki/Boisgervilly	https://pl.wikipedia.org/wiki/Boisgervilly	https://es.wikipedia.org/wiki/Boisgervilly	https://pt.wikipedia.org/wiki/Boisgervilly	https://it.wikipedia.org/wiki/Boisgervilly	https://nl.wikipedia.org/wiki/Boisgervilly			https://sv.wikipedia.org/wiki/Boisgervilly		https://ro.wikipedia.org/wiki/Boisgervilly		https://hu.wikipedia.org/wiki/Boisgervilly	https://sk.wikipedia.org/wiki/Boisgervilly		https://sh.wikipedia.org/wiki/Boisgervilly		48.1878091	-2.0433309	48.146074	-2.1293359	48.166536	-2.066915	ChIJlRAbLjxWDkgR76abCucw44U	None	Boisgervilly	Boisgervilly	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35360	35360	postal_code	35360 Boisgervilly, France	locality,political	48.1677777778,-2.06277777778	Буажервийи	Буажервіллі	Boisgervilly
35025	Billé	1 058	/wiki/Billé	France,	Bretagne,	Ille-et-Vilaine,	Fougères-Vitré,	Fougères-1,	Fougères agglomération,	35133,	35025,	aire urbaine,43 066 hab. (2010[1]),	62 hab./km2,	48° 17′ 19″ , 1° 14′ 42″ ou,	Min. 57 m – Max. 117 m,	16,96 km2,		Біє (Іль і Вілен)	Billé	Billé (Ille-et-Vilaine)	Billé	Billé	Billé	Billé	Billé			Billé		Billé		Billé	Billé		Billé (Il i Vilen)			https://uk.wikipedia.org/wiki/Біє_	https://en.wikipedia.org/wiki/Billé	https://de.wikipedia.org/wiki/Billé_	https://pl.wikipedia.org/wiki/Billé	https://es.wikipedia.org/wiki/Billé	https://pt.wikipedia.org/wiki/Billé	https://it.wikipedia.org/wiki/Billé	https://nl.wikipedia.org/wiki/Billé			https://sv.wikipedia.org/wiki/Billé		https://ro.wikipedia.org/wiki/Billé		https://hu.wikipedia.org/wiki/Billé	https://sk.wikipedia.org/wiki/Billé		https://sh.wikipedia.org/wiki/Billé_		48.3176691	-1.212477	48.2701869	-1.292388	48.286222	-1.245643	ChIJI_XgSxIxCUgRQ_oxSmuO3WM	None	Billé	Billé	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35133	35133	postal_code	35133 Billé, France	locality,political	48.2886111111,-1.245	Билле	Біє	Billé
35024	Betton	10 692	/wiki/Betton	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Betton (chef-lieu),	Rennes Métropole,	35830,	35024,	aire urbaine,395 710 hab.,	400 hab./km2,	48° 11′ 20″ , 1° 38′ 41″ ou,	Min. 27 m – Max. 90 m,	26,73 km2,		Беттон	Betton, Ille-et-Vilaine	Betton	Betton (Francja)	Betton		Betton	Betton			Betton		Betton, Ille-et-Vilaine		Betton (Ille-et-Vilaine)	Betton	Betton	Betton (Il i Vilen)			https://uk.wikipedia.org/wiki/Беттон	https://en.wikipedia.org/wiki/Betton,_Ille-et-Vilaine	https://de.wikipedia.org/wiki/Betton	https://pl.wikipedia.org/wiki/Betton_	https://es.wikipedia.org/wiki/Betton		https://it.wikipedia.org/wiki/Betton	https://nl.wikipedia.org/wiki/Betton			https://sv.wikipedia.org/wiki/Betton		https://ro.wikipedia.org/wiki/Betton,_Ille-et-Vilaine		https://hu.wikipedia.org/wiki/Betton_	https://sk.wikipedia.org/wiki/Betton	https://sl.wikipedia.org/wiki/Betton	https://sh.wikipedia.org/wiki/Betton_		48.2098467	-1.5982118	48.1492317	-1.6969993	48.1778623	-1.6461826	ChIJ3Uy0aVDcDkgRkBr0dtClDBw	None	Betton	Betton	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35830	35830	postal_code	35830 Betton, France	postal_code	48.1888888889,-1.64472222222	None	None	None
35023	Bédée	4 085	/wiki/Bédée	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Montfort-sur-Meu,	Montfort Communauté,	35137,	35023,	aire urbaine,21 956 hab.,	105 hab./km2,	48° 10′ 45″ , 1° 56′ 37″ ou,	Min. 32 m – Max. 119 m,	38,95 km2,		Беде	Bédée	Bédée	Bédée	Bédée	Bédée	Bédée	Bédée			Bédée		Bédée		Bédée	Bédée		Bédée			https://uk.wikipedia.org/wiki/Беде	https://en.wikipedia.org/wiki/Bédée	https://de.wikipedia.org/wiki/Bédée	https://pl.wikipedia.org/wiki/Bédée	https://es.wikipedia.org/wiki/Bédée	https://pt.wikipedia.org/wiki/Bédée	https://it.wikipedia.org/wiki/Bédée	https://nl.wikipedia.org/wiki/Bédée			https://sv.wikipedia.org/wiki/Bédée		https://ro.wikipedia.org/wiki/Bédée		https://hu.wikipedia.org/wiki/Bédée	https://sk.wikipedia.org/wiki/Bédée		https://sh.wikipedia.org/wiki/Bédée		48.2320061	-1.9047069	48.1384721	-2.002099	48.179645	-1.943328	ChIJo8gPAS36DkgRQLjkNs2lDAQ	None	Bédée	Bédée	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35137	35137	postal_code	35137 Bédée, France	locality,political	48.1791666667,-1.94361111111	Беде	Беде	Bédée
35022	Bécherel	700	/wiki/Bécherel	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Montauban-de-Bretagne,	Rennes Métropole,	35190,	35022,	aire urbaine,654 478 hab.,	1 400 hab./km2,	48° 17′ 46″ , 1° 56′ 38″ ou,	166 m (min. : 113 m) (max. : 177 m),	0,5 km2,		Бешерель	Bécherel	Bécherel	Bécherel	Bécherel	Bécherel	Bécherel	Bécherel			Bécherel	Bécherel	Bécherel		Bécherel	Bécherel	Bécherel	Bécherel			https://uk.wikipedia.org/wiki/Бешерель	https://en.wikipedia.org/wiki/Bécherel	https://de.wikipedia.org/wiki/Bécherel	https://pl.wikipedia.org/wiki/Bécherel	https://es.wikipedia.org/wiki/Bécherel	https://pt.wikipedia.org/wiki/Bécherel	https://it.wikipedia.org/wiki/Bécherel	https://nl.wikipedia.org/wiki/Bécherel			https://sv.wikipedia.org/wiki/Bécherel	https://cs.wikipedia.org/wiki/Bécherel	https://ro.wikipedia.org/wiki/Bécherel		https://hu.wikipedia.org/wiki/Bécherel	https://sk.wikipedia.org/wiki/Bécherel	https://sl.wikipedia.org/wiki/Bécherel	https://sh.wikipedia.org/wiki/Bécherel		48.300674	-1.935062	48.2912641	-1.949581	48.296455	-1.945772	ChIJzzayhGbxDkgRULjkNs2lDAQ	None	Bécherel	Bécherel	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35190	35190	postal_code	35190 Bécherel, France	locality,political	48.2961111111,-1.94388888889	Бешерель	Бешерель	Bécherel
35021	Beaucé	1 300	/wiki/Beaucé	France,	Bretagne,	Ille-et-Vilaine,	Fougères-Vitré,	Fougères-2,	Fougères agglomération,	35133,	35021,	aire urbaine,43 066 hab. (2010[1]),	159 hab./km2,	48° 20′ 20″ , 1° 09′ 20″ ou,	Min. 70 m – Max. 188 m,	8,17 km2,		Босе (Іль і Вілен)	Beaucé	Beaucé	Beaucé	Beaucé	Beaucé	Beaucé	Beaucé			Beaucé		Beaucé		Beaucé	Beaucé		Beaucé (Il i Vilen)			https://uk.wikipedia.org/wiki/Босе_	https://en.wikipedia.org/wiki/Beaucé	https://de.wikipedia.org/wiki/Beaucé	https://pl.wikipedia.org/wiki/Beaucé	https://es.wikipedia.org/wiki/Beaucé	https://pt.wikipedia.org/wiki/Beaucé	https://it.wikipedia.org/wiki/Beaucé	https://nl.wikipedia.org/wiki/Beaucé			https://sv.wikipedia.org/wiki/Beaucé		https://ro.wikipedia.org/wiki/Beaucé		https://hu.wikipedia.org/wiki/Beaucé	https://sk.wikipedia.org/wiki/Beaucé		https://sh.wikipedia.org/wiki/Beaucé_		48.3661409	-1.133511	48.325902	-1.1772739	48.338028	-1.156911	ChIJK_wfnqQ5CUgRet6xP4fb2qs	None	Beauce	Beauce	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35133	35133	postal_code	35133 Beauce, France	locality,political	48.3388888889,-1.15555555556	Бос	Босе	Beaucé
35346	Trimer	197	/wiki/Trimer	,Intercommunalité,Communauté de communes du  de la Bretagne Romantique,	Bretagne,	Ille-et-Vilaine,	Saint-Malo,	Combourg,	Communauté de communes du Pays de la Bretagne Romantique,	35190,	35346,	aire urbaine,28 115 hab.,	55 hab./km2,	48° 20′ 29″ , 1° 53′ 33″ ou,	Min. 29 m – Max. 87 m,	3,56 km2,		Триме	Trimer, Ille-et-Vilaine	Trimer (Ille-et-Vilaine)	Trimer (Ille-et-Vilaine)	Trimer	Trimer	Trimer	Trimer			Trimer, Ille-et-Vilaine		Trimer, Ille-et-Vilaine		Trimer (Ille-et-Vilaine)	Trimer					https://uk.wikipedia.org/wiki/Триме	https://en.wikipedia.org/wiki/Trimer,_Ille-et-Vilaine	https://de.wikipedia.org/wiki/Trimer_	https://pl.wikipedia.org/wiki/Trimer_	https://es.wikipedia.org/wiki/Trimer	https://pt.wikipedia.org/wiki/Trimer	https://it.wikipedia.org/wiki/Trimer	https://nl.wikipedia.org/wiki/Trimer			https://sv.wikipedia.org/wiki/Trimer,_Ille-et-Vilaine		https://ro.wikipedia.org/wiki/Trimer,_Ille-et-Vilaine		https://hu.wikipedia.org/wiki/Trimer_	https://sk.wikipedia.org/wiki/Trimer				None	None	None	None	48.3414907	-1.8931414	ChIJy0oSEn3yDkgRGoCqFYg7dd8	SendCoordinates	Trimer	Trimer	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35190	35190	postal_code	1 Le Bourg, 35190 Trimer, France	street_address	48.3413888889,-1.8925	None	None	None
35347	Val-d'Izé	2 567	/wiki/Val-d'Izé	France,	Bretagne,	Ille-et-Vilaine,	Fougères-Vitré,	Vitré,	Vitré Communauté,	35450,	35347,	,2 567 hab. (2014),	59 hab./km2,	48° 10′ 38″ , 1° 18′ 17″ ou,	Min. 67 m – Max. 129 m,	43,79 km2,		Валь-д'Ізе	Val-d'Izé	Val-d’Izé	Val-d'Izé	Val-d'Izé	Val-d'Izé	Val-d'Izé	Val-d'Izé			Val-d'Izé		Val-d'Izé		Val-d’Izé	Val-d’Izé					https://uk.wikipedia.org/wiki/Валь-д'Ізе	https://en.wikipedia.org/wiki/Val-d'Izé	https://de.wikipedia.org/wiki/Val-d’Izé	https://pl.wikipedia.org/wiki/Val-d'Izé	https://es.wikipedia.org/wiki/Val-d'Izé	https://pt.wikipedia.org/wiki/Val-d'Izé	https://it.wikipedia.org/wiki/Val-d'Izé	https://nl.wikipedia.org/wiki/Val-d'Izé			https://sv.wikipedia.org/wiki/Val-d'Izé		https://ro.wikipedia.org/wiki/Val-d'Izé		https://hu.wikipedia.org/wiki/Val-d’Izé	https://sk.wikipedia.org/wiki/Val-d’Izé				48.222972	-1.228268	48.149188	-1.369192	48.177218	-1.301799	ChIJG-S69E4sCUgRkKTkNs2lDAQ	None	Val-d'Izé	Val-d'Izé	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35450	35450	postal_code	35450 Val-d'Izé, France	locality,political	48.1772222222,-1.30472222222	Валь-Д'изе	Валь-д'Ізе	Val-d'Izé
35344	Tressé	361	/wiki/Tressé	,Intercommunalité,Communauté de communes du  de la Bretagne Romantique,	Bretagne,	Ille-et-Vilaine,	Saint-Malo,	Combourg,	Communauté de communes du Pays de la Bretagne Romantique,	35720,	35344,	aire urbaine,28 115 hab.,	69 hab./km2,	48° 28′ 55″ , 1° 53′ 01″ ou,	59 m (min. : 35 m) (max. : 77 m),	5,24 km2,		Трессе	Tressé	Tressé	Tressé	Tressé	Tressé	Tressé	Tressé			Tressé		Tressé		Tressé	Tressé					https://uk.wikipedia.org/wiki/Трессе	https://en.wikipedia.org/wiki/Tressé	https://de.wikipedia.org/wiki/Tressé	https://pl.wikipedia.org/wiki/Tressé	https://es.wikipedia.org/wiki/Tressé	https://pt.wikipedia.org/wiki/Tressé	https://it.wikipedia.org/wiki/Tressé	https://nl.wikipedia.org/wiki/Tressé			https://sv.wikipedia.org/wiki/Tressé		https://ro.wikipedia.org/wiki/Tressé		https://hu.wikipedia.org/wiki/Tressé	https://sk.wikipedia.org/wiki/Tressé				None	None	None	None	48.4818351	-1.8835435	ChIJe4oR3OeRDkgR6ENjBE9ganE	SendCoordinates	Tresse	Tresse	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35720	35720	postal_code	35 Le Bourg, 35720 Tresse, France	street_address	48.4819444444,-1.88361111111	None	None	None
35345	Trévérien	892	/wiki/Trévérien	,Intercommunalité,Communauté de communes du  de la Bretagne Romantique,	Bretagne,	Ille-et-Vilaine,	Saint-Malo,	Combourg,	Communauté de communes du Pays de la Bretagne Romantique,	35190,	35345,	aire urbaine,28 115 hab.,	74 hab./km2,	48° 22′ 18″ , 1° 55′ 37″ ou,	21 m (min. : 13 m) (max. : 68 m),	12,08 km2,		Тревер'ян	Trévérien	Trévérien	Trévérien	Trévérien	Trévérien	Trévérien	Trévérien			Trévérien		Trévérien		Trévérien	Trévérien					https://uk.wikipedia.org/wiki/Тревер'ян	https://en.wikipedia.org/wiki/Trévérien	https://de.wikipedia.org/wiki/Trévérien	https://pl.wikipedia.org/wiki/Trévérien	https://es.wikipedia.org/wiki/Trévérien	https://pt.wikipedia.org/wiki/Trévérien	https://it.wikipedia.org/wiki/Trévérien	https://nl.wikipedia.org/wiki/Trévérien			https://sv.wikipedia.org/wiki/Trévérien		https://ro.wikipedia.org/wiki/Trévérien		https://hu.wikipedia.org/wiki/Trévérien	https://sk.wikipedia.org/wiki/Trévérien				48.375452	-1.918598	48.372034	-1.927852	48.3730392	-1.9226466	ChIJKw8AjtDyDkgRgoe0fFHwIs4	SendCoordinates	Trévérien	Trévérien	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35190	35190	postal_code	Ecluse de Jaquet, 35190 Trévérien, France	route	48.3716666667,-1.92694444444	None	None	None
35342	Trémeheuc	347	/wiki/Trémeheuc	,Intercommunalité,Communauté de communes du  de la Bretagne Romantique,	Bretagne,	Ille-et-Vilaine,	Saint-Malo,	Combourg,	Communauté de communes du Pays de la Bretagne Romantique,	35270,	35342,	aire urbaine,28 115 hab.,	57 hab./km2,	48° 25′ 35″ , 1° 42′ 07″ ou,	Min. 69 m – Max. 127 m,	6,05 km2,		Тремеек	Trémeheuc	Trémeheuc	Trémeheuc	Trémeheuc	Trémeheuc	Trémeheuc	Trémeheuc			Trémeheuc	Trémeheuc	Trémeheuc		Trémeheuc	Trémeheuc					https://uk.wikipedia.org/wiki/Тремеек	https://en.wikipedia.org/wiki/Trémeheuc	https://de.wikipedia.org/wiki/Trémeheuc	https://pl.wikipedia.org/wiki/Trémeheuc	https://es.wikipedia.org/wiki/Trémeheuc	https://pt.wikipedia.org/wiki/Trémeheuc	https://it.wikipedia.org/wiki/Trémeheuc	https://nl.wikipedia.org/wiki/Trémeheuc			https://sv.wikipedia.org/wiki/Trémeheuc	https://cs.wikipedia.org/wiki/Trémeheuc	https://ro.wikipedia.org/wiki/Trémeheuc		https://hu.wikipedia.org/wiki/Trémeheuc	https://sk.wikipedia.org/wiki/Trémeheuc				None	None	None	None	48.4262164	-1.7020619	EiQ1IExlIEJvdXJnLCAzNTI3MCBUcsOpbWVoZXVjLCBGcmFuY2U	SendCoordinates	Trémeheuc	Trémeheuc	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35270	35270	postal_code	5 Le Bourg, 35270 Trémeheuc, France	street_address	48.4263888889,-1.70194444444	None	None	None
35343	Tresbœuf	1 263	/wiki/Tresbœuf	France,	Bretagne,	Ille-et-Vilaine,	Redon,	Bain-de-Bretagne,	Bretagne porte de Loire Communauté,	35320,	35343,	,1 263 hab. (2014),	50 hab./km2,	47° 53′ 00″ , 1° 32′ 41″ ou,	90 m (min. : 25 m) (max. : 113 m),	25,33 km2,		Требеф	Tresbœuf	Tresbœuf	Tresbœuf	Tresbœuf	Tresbœuf	Tresbœuf	Tresbœuf			Tresboeuf		Tresbœuf		Tresbœuf	Tresbœuf					https://uk.wikipedia.org/wiki/Требеф	https://en.wikipedia.org/wiki/Tresbœuf	https://de.wikipedia.org/wiki/Tresbœuf	https://pl.wikipedia.org/wiki/Tresbœuf	https://es.wikipedia.org/wiki/Tresbœuf	https://pt.wikipedia.org/wiki/Tresbœuf	https://it.wikipedia.org/wiki/Tresbœuf	https://nl.wikipedia.org/wiki/Tresbœuf			https://sv.wikipedia.org/wiki/Tresboeuf		https://ro.wikipedia.org/wiki/Tresbœuf		https://hu.wikipedia.org/wiki/Tresbœuf	https://sk.wikipedia.org/wiki/Tresbœuf				47.919885	-1.500069	47.8367009	-1.592165	47.882248	-1.548044	ChIJ7ZUCTvs6D0gRUrBp9SjRdbA	None	Tresbœuf	Tresbœuf	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35320	35320	postal_code	35320 Tresbœuf, France	locality,political	47.8833333333,-1.54472222222	Требеф	Требеф	Tresbœuf
35340	Treffendel	1 273	/wiki/Treffendel	France,	Bretagne,	Ille-et-Vilaine,	Rennes,	Montfort-sur-Meu,	Communauté de communes de Brocéliande,	35380,	35340,	aire urbaine,15 104 hab.,	67 hab./km2,	48° 02′ 27″ , 2° 00′ 15″ ou,	130 m (min. : 56 m) (max. : 143 m),	18,98 km2,		Треффандель	Treffendel	Treffendel	Treffendel	Treffendel	Treffendel	Treffendel	Treffendel			Treffendel		Treffendel		Treffendel	Treffendel					https://uk.wikipedia.org/wiki/Треффандель	https://en.wikipedia.org/wiki/Treffendel	https://de.wikipedia.org/wiki/Treffendel	https://pl.wikipedia.org/wiki/Treffendel	https://es.wikipedia.org/wiki/Treffendel	https://pt.wikipedia.org/wiki/Treffendel	https://it.wikipedia.org/wiki/Treffendel	https://nl.wikipedia.org/wiki/Treffendel			https://sv.wikipedia.org/wiki/Treffendel		https://ro.wikipedia.org/wiki/Treffendel		https://hu.wikipedia.org/wiki/Treffendel	https://sk.wikipedia.org/wiki/Treffendel				48.053915	-1.9620899	48.00792	-2.049662	48.0378	-2.005936	ChIJOb46rEgAD0gR7AEcZcbgEh8	None	Treffendel	Treffendel	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35380	35380	postal_code	35380 Treffendel, France	locality,political	48.0408333333,-2.00416666667	Трефандель	Треффандель	Treffendel
35341	Tremblay	1 557	/wiki/Tremblay_(Ille-et-Vilaine)	France,	Bretagne,	Ille-et-Vilaine,	Fougères-Vitré,	Antrain,	Couesnon Marches de Bretagne,	35460,	35341,	,1 557 hab. (2014),	43 hab./km2,	48° 25′ 20″ , 1° 28′ 33″ ou,	Min. 10 m – Max. 116 m,	36,22 km2,		Трамбле (Іль і Вілен)	Tremblay, Ille-et-Vilaine	Tremblay	Tremblay (Ille-et-Vilaine)	Tremblay	Tremblay	Tremblay (Ille-et-Vilaine)	Tremblay			Tremblay, Ille-et-Vilaine		Tremblay, Ille-et-Vilaine		Tremblay (Ille-et-Vilaine)	Tremblay (Ille-et-Vilaine)					https://uk.wikipedia.org/wiki/Трамбле_	https://en.wikipedia.org/wiki/Tremblay,_Ille-et-Vilaine	https://de.wikipedia.org/wiki/Tremblay	https://pl.wikipedia.org/wiki/Tremblay_	https://es.wikipedia.org/wiki/Tremblay	https://pt.wikipedia.org/wiki/Tremblay	https://it.wikipedia.org/wiki/Tremblay_	https://nl.wikipedia.org/wiki/Tremblay			https://sv.wikipedia.org/wiki/Tremblay,_Ille-et-Vilaine		https://ro.wikipedia.org/wiki/Tremblay,_Ille-et-Vilaine		https://hu.wikipedia.org/wiki/Tremblay_	https://sk.wikipedia.org/wiki/Tremblay_				48.4474699	-1.3926271	48.390692	-1.5151141	48.423296	-1.476708	ChIJ_T1BGF62DkgR3GVMUtkPxSc	None	Tremblay	Tremblay	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35460	35460	postal_code	35460 Tremblay, France	locality,political	48.4222222222,-1.47583333333	Трамбле	Трамбле	Tremblay
35348	Vendel	394	/wiki/Vendel	France,	Bretagne,	Ille-et-Vilaine,	Fougères-Vitré,	Fougères-1,	Fougères agglomération,	35140,	35348,	,394 hab. (2014),	62 hab./km2,	48° 17′ 57″ , 1° 18′ 41″ ou,	Min. 50 m – Max. 105 m,	6,37 km2,		Вандель (Іль і Вілен)	Vendel, Ille-et-Vilaine	Vendel (Ille-et-Vilaine)	Vendel	Vendel (Ille y Vilaine)	Vendel	Vendel	Vendel (Frankrijk)			Vendel, Ille-et-Vilaine		Vendel, Ille-et-Vilaine		Vendel (Ille-et-Vilaine)	Vendel					https://uk.wikipedia.org/wiki/Вандель_	https://en.wikipedia.org/wiki/Vendel,_Ille-et-Vilaine	https://de.wikipedia.org/wiki/Vendel_	https://pl.wikipedia.org/wiki/Vendel	https://es.wikipedia.org/wiki/Vendel_	https://pt.wikipedia.org/wiki/Vendel	https://it.wikipedia.org/wiki/Vendel	https://nl.wikipedia.org/wiki/Vendel_			https://sv.wikipedia.org/wiki/Vendel,_Ille-et-Vilaine		https://ro.wikipedia.org/wiki/Vendel,_Ille-et-Vilaine		https://hu.wikipedia.org/wiki/Vendel_	https://sk.wikipedia.org/wiki/Vendel				48.3087131	-1.280154	48.277749	-1.334881	48.29949	-1.309764	ChIJu--LO5gzCUgRgKTkNs2lDAQ	None	Vendel	Vendel	locality,political	Bretagne	Bretagne	administrative_area_level_1,political	Ille-et-Vilaine	Ille-et-Vilaine	administrative_area_level_2,political	France	FR	country,political	35140	35140	postal_code	35140 Vendel, France	locality,political	48.2991666667,-1.31138888889	Вандель	Вандель	Vendel
